"Date","Temp","RH","DP","NA","NA","NA","NA","NA"
"08/27/17 08:21:31 PM","87.633","58.399","71.269","","","","",""
"08/27/17 08:36:31 PM","87.633","58.020","71.076","","","","",""
"08/27/17 08:51:31 PM","87.633","57.894","71.011","","","","",""
"08/27/17 09:06:31 PM","87.633","57.830","70.981","","","","",""
"08/27/17 09:21:31 PM","87.633","58.620","71.380","","","","",""
"08/27/17 09:36:31 PM","87.633","58.052","71.092","","","","",""
"08/27/17 09:51:31 PM","87.633","57.894","71.011","","","","",""
"08/27/17 10:06:31 PM","87.633","58.367","71.253","","","","",""
"08/27/17 10:21:31 PM","87.633","58.778","71.460","","","","",""
"08/27/17 10:36:31 PM","87.633","58.431","71.285","","","","",""
"08/27/17 10:51:31 PM","87.633","58.304","71.220","","","","",""
"08/27/17 11:06:31 PM","87.633","58.115","71.125","","","","",""
"08/27/17 11:21:31 PM","87.633","58.620","71.380","","","","",""
"08/27/17 11:36:31 PM","87.633","58.399","71.269","","","","",""
"08/27/17 11:51:31 PM","87.633","58.620","71.380","","","","",""
"08/28/17 12:06:31 AM","87.633","58.431","71.285","","","","",""
"08/28/17 12:21:31 AM","87.633","57.957","71.044","","","","",""
"08/28/17 12:36:31 AM","87.633","58.462","71.301","","","","",""
"08/28/17 12:51:31 AM","87.678","58.498","71.361","","","","",""
"08/28/17 01:06:31 AM","87.633","58.336","71.236","","","","",""
"08/28/17 01:21:31 AM","87.633","58.052","71.092","","","","",""
"08/28/17 01:36:31 AM","87.633","57.799","70.965","","","","",""
"08/28/17 01:51:31 AM","87.633","58.462","71.301","","","","",""
"08/28/17 02:06:31 AM","87.633","58.304","71.220","","","","",""
"08/28/17 02:21:31 AM","87.633","58.620","71.380","","","","",""
"08/28/17 02:36:31 AM","87.633","58.083","71.109","","","","",""
"08/28/17 02:51:31 AM","87.633","58.588","71.364","","","","",""
"08/28/17 03:06:31 AM","87.633","58.178","71.157","","","","",""
"08/28/17 03:21:31 AM","87.633","58.494","71.317","","","","",""
"08/28/17 03:36:31 AM","87.633","58.083","71.109","","","","",""
"08/28/17 03:51:31 AM","87.633","57.894","71.011","","","","",""
"08/28/17 04:06:31 AM","87.633","58.178","71.157","","","","",""
"08/28/17 04:21:31 AM","87.586","58.174","71.112","","","","",""
"08/28/17 04:36:31 AM","87.633","57.862","70.997","","","","",""
"08/28/17 04:51:31 AM","87.633","58.020","71.076","","","","",""
"08/28/17 05:06:31 AM","87.633","58.115","71.125","","","","",""
"08/28/17 05:21:31 AM","87.586","58.079","71.064","","","","",""
"08/28/17 05:36:31 AM","87.633","58.935","71.539","","","","",""
"08/28/17 05:51:31 AM","87.633","58.557","71.348","","","","",""
"08/28/17 06:06:31 AM","87.633","58.778","71.460","","","","",""
"08/28/17 06:21:31 AM","87.678","58.245","71.233","","","","",""
"08/28/17 06:36:31 AM","87.633","58.620","71.380","","","","",""
"08/28/17 06:51:31 AM","87.633","58.431","71.285","","","","",""
"08/28/17 07:06:31 AM","87.633","58.462","71.301","","","","",""
"08/28/17 07:21:31 AM","87.586","58.490","71.272","","","","",""
"08/28/17 07:36:31 AM","87.586","58.521","71.289","","","","",""
"08/28/17 07:51:31 AM","87.633","58.746","71.443","","","","",""
"08/28/17 08:06:31 AM","87.633","58.935","71.539","","","","",""
"08/28/17 08:21:31 AM","87.633","58.620","71.380","","","","",""
"08/28/17 08:36:31 AM","87.633","58.304","71.220","","","","",""
"08/28/17 08:51:31 AM","87.633","59.061","71.602","","","","",""
"08/28/17 09:06:31 AM","87.633","58.588","71.364","","","","",""
"08/28/17 09:21:31 AM","87.404","54.379","68.961","","","","",""
"08/28/17 09:36:31 AM","87.586","55.860","69.917","","","","",""
"08/28/17 09:51:31 AM","87.633","56.277","70.178","","","","",""
"08/28/17 10:06:31 AM","87.678","58.245","71.233","","","","",""
"08/28/17 10:21:31 AM","87.633","58.494","71.317","","","","",""
"08/28/17 10:36:31 AM","87.586","58.143","71.096","","","","",""
"08/28/17 10:51:31 AM","87.633","58.715","71.427","","","","",""
"08/28/17 11:06:31 AM","87.633","59.250","71.697","","","","",""
"08/28/17 11:21:31 AM","87.678","60.730","72.471","","","","",""
"08/28/17 11:36:31 AM","87.723","60.609","72.453","","","","",""
"08/28/17 11:51:31 AM","87.723","60.797","72.547","","","","",""
"08/28/17 12:06:31 PM","87.723","61.079","72.684","","","","",""
"08/28/17 12:21:31 PM","87.723","60.640","72.469","","","","",""
"08/28/17 12:36:31 PM","87.723","60.326","72.315","","","","",""
"08/28/17 12:51:31 PM","87.723","60.138","72.223","","","","",""
"08/28/17 01:06:31 PM","87.723","60.295","72.300","","","","",""
"08/28/17 01:21:31 PM","87.723","60.075","72.192","","","","",""
"08/28/17 01:36:31 PM","87.723","59.981","72.145","","","","",""
"08/28/17 01:51:31 PM","87.723","59.887","72.099","","","","",""
"08/28/17 02:06:31 PM","87.769","60.079","72.237","","","","",""
"08/28/17 02:21:31 PM","87.769","60.079","72.237","","","","",""
"08/28/17 02:36:31 PM","87.723","59.793","72.052","","","","",""
"08/28/17 02:51:31 PM","87.769","59.891","72.144","","","","",""
"08/28/17 03:06:31 PM","87.723","60.013","72.162","","","","",""
"08/28/17 03:21:31 PM","87.769","60.017","72.205","","","","",""
"08/28/17 03:36:31 PM","87.769","59.671","72.034","","","","",""
"08/28/17 03:51:31 PM","87.769","60.330","72.360","","","","",""
"08/28/17 04:06:31 PM","87.769","60.048","72.221","","","","",""
"08/28/17 04:21:31 PM","87.769","59.797","72.097","","","","",""
"08/28/17 04:36:31 PM","87.769","60.079","72.237","","","","",""
"08/28/17 04:51:31 PM","87.769","59.797","72.097","","","","",""
"08/28/17 05:06:31 PM","87.769","60.111","72.252","","","","",""
"08/28/17 05:21:31 PM","87.769","59.199","71.800","","","","",""
"08/28/17 05:36:31 PM","87.769","59.419","71.910","","","","",""
"08/28/17 05:51:31 PM","87.769","59.482","71.940","","","","",""
"08/28/17 06:06:31 PM","87.769","59.451","71.924","","","","",""
"08/28/17 06:21:31 PM","87.723","58.880","71.596","","","","",""
"08/28/17 06:36:31 PM","87.723","58.564","71.438","","","","",""
"08/28/17 06:51:31 PM","87.723","58.848","71.580","","","","",""
"08/28/17 07:06:31 PM","87.723","58.375","71.343","","","","",""
"08/28/17 07:21:31 PM","87.723","58.722","71.517","","","","",""
"08/28/17 07:36:31 PM","87.678","58.529","71.377","","","","",""
"08/28/17 07:51:31 PM","87.723","58.091","71.199","","","","",""
"08/28/17 08:06:31 PM","87.678","58.277","71.249","","","","",""
"08/28/17 08:21:31 PM","87.633","58.872","71.506","","","","",""
"08/28/17 08:36:31 PM","87.678","59.348","71.789","","","","",""
"08/28/17 08:51:31 PM","87.678","58.308","71.265","","","","",""
"08/28/17 09:06:31 PM","87.678","58.718","71.472","","","","",""
"08/28/17 09:21:31 PM","87.678","59.128","71.677","","","","",""
"08/28/17 09:36:31 PM","87.678","58.939","71.584","","","","",""
"08/28/17 09:51:31 PM","87.678","59.569","71.899","","","","",""
"08/28/17 10:06:31 PM","87.633","59.376","71.760","","","","",""
"08/28/17 10:21:31 PM","87.678","60.040","72.131","","","","",""
"08/28/17 10:36:31 PM","87.678","59.348","71.789","","","","",""
"08/28/17 10:51:31 PM","87.678","59.380","71.803","","","","",""
"08/28/17 11:06:31 PM","87.678","59.348","71.789","","","","",""
"08/28/17 11:21:31 PM","87.633","59.093","71.618","","","","",""
"08/28/17 11:36:31 PM","87.633","58.967","71.555","","","","",""
"08/28/17 11:51:31 PM","87.678","58.971","71.600","","","","",""
"08/29/17 12:06:31 AM","87.678","59.254","71.740","","","","",""
"08/29/17 12:21:31 AM","87.633","59.124","71.634","","","","",""
"08/29/17 12:36:31 AM","87.678","59.191","71.710","","","","",""
"08/29/17 12:51:31 AM","87.633","58.872","71.506","","","","",""
"08/29/17 01:06:31 AM","87.633","59.282","71.712","","","","",""
"08/29/17 01:21:31 AM","87.678","59.600","71.913","","","","",""
"08/29/17 01:36:31 AM","87.678","59.820","72.023","","","","",""
"08/29/17 01:51:31 AM","87.633","59.313","71.728","","","","",""
"08/29/17 02:06:31 AM","87.678","59.600","71.913","","","","",""
"08/29/17 02:21:31 AM","87.678","59.223","71.726","","","","",""
"08/29/17 02:36:31 AM","87.633","59.470","71.807","","","","",""
"08/29/17 02:51:31 AM","87.633","58.841","71.492","","","","",""
"08/29/17 03:06:31 AM","87.633","59.407","71.775","","","","",""
"08/29/17 03:21:31 AM","87.678","58.971","71.600","","","","",""
"08/29/17 03:36:31 AM","87.678","59.443","71.836","","","","",""
"08/29/17 03:51:31 AM","87.633","59.124","71.634","","","","",""
"08/29/17 04:06:31 AM","87.633","59.345","71.744","","","","",""
"08/29/17 04:21:31 AM","87.633","59.093","71.618","","","","",""
"08/29/17 04:36:31 AM","87.633","59.093","71.618","","","","",""
"08/29/17 04:51:31 AM","87.633","59.156","71.649","","","","",""
"08/29/17 05:06:31 AM","87.633","58.683","71.413","","","","",""
"08/29/17 05:21:31 AM","87.633","58.841","71.492","","","","",""
"08/29/17 05:36:31 AM","87.678","58.750","71.488","","","","",""
"08/29/17 05:51:31 AM","87.633","58.998","71.571","","","","",""
"08/29/17 06:06:31 AM","87.678","59.034","71.631","","","","",""
"08/29/17 06:21:31 AM","87.678","59.443","71.836","","","","",""
"08/29/17 06:36:31 AM","87.633","59.533","71.838","","","","",""
"08/29/17 06:51:31 AM","87.678","59.820","72.023","","","","",""
"08/29/17 07:06:31 AM","87.678","59.694","71.960","","","","",""
"08/29/17 07:21:31 AM","87.633","59.848","71.994","","","","",""
"08/29/17 07:36:31 AM","87.678","59.537","71.883","","","","",""
"08/29/17 07:51:31 AM","87.678","58.939","71.584","","","","",""
"08/29/17 08:06:31 AM","87.633","59.313","71.728","","","","",""
"08/29/17 08:21:31 AM","87.633","58.998","71.571","","","","",""
"08/29/17 08:36:31 AM","87.633","59.187","71.665","","","","",""
"08/29/17 08:51:31 AM","87.678","59.474","71.850","","","","",""
"08/29/17 09:06:31 AM","87.633","59.061","71.602","","","","",""
"08/29/17 09:21:31 AM","87.633","59.250","71.697","","","","",""
"08/29/17 09:36:31 AM","87.678","58.971","71.600","","","","",""
"08/29/17 09:51:31 AM","87.678","59.757","71.992","","","","",""
"08/29/17 10:06:31 AM","87.678","59.569","71.899","","","","",""
"08/29/17 10:21:31 AM","87.678","59.191","71.710","","","","",""
"08/29/17 10:36:31 AM","87.633","59.502","71.821","","","","",""
"08/29/17 10:51:31 AM","87.633","59.659","71.901","","","","",""
"08/29/17 11:06:31 AM","87.633","59.816","71.978","","","","",""
"08/29/17 11:21:31 AM","87.678","59.663","71.946","","","","",""
"08/29/17 11:36:31 AM","87.678","59.946","72.084","","","","",""
"08/29/17 11:51:31 AM","87.633","59.628","71.884","","","","",""
"08/29/17 12:06:31 PM","87.678","60.071","72.147","","","","",""
"08/29/17 12:21:31 PM","87.678","59.977","72.100","","","","",""
"08/29/17 12:36:31 PM","87.633","59.785","71.962","","","","",""
"08/29/17 12:51:31 PM","87.633","59.753","71.947","","","","",""
"08/29/17 01:06:31 PM","87.678","59.820","72.023","","","","",""
"08/29/17 01:21:31 PM","87.678","59.914","72.070","","","","",""
"08/29/17 01:36:31 PM","87.678","60.793","72.502","","","","",""
"08/29/17 01:51:31 PM","87.723","60.609","72.453","","","","",""
"08/29/17 02:06:31 PM","87.723","60.075","72.192","","","","",""
"08/29/17 02:21:31 PM","86.767","48.595","65.113","","","","",""
"08/29/17 02:36:31 PM","87.814","49.968","66.877","","","","",""
"08/29/17 02:51:31 PM","87.861","51.523","67.809","","","","",""
"08/29/17 03:06:31 PM","87.769","52.772","68.423","","","","",""
"08/29/17 03:21:31 PM","87.678","50.184","66.877","","","","",""
"08/29/17 03:36:31 PM","87.814","52.132","68.108","","","","",""
"08/29/17 03:51:31 PM","87.312","47.428","64.913","","","","",""
"08/29/17 04:06:31 PM","87.678","48.333","65.790","","","","",""
"08/29/17 04:21:31 PM","87.814","50.259","67.046","","","","",""
"08/29/17 04:36:31 PM","87.861","51.814","67.973","","","","",""
"08/29/17 04:51:31 PM","87.861","52.715","68.475","","","","",""
"08/29/17 05:06:31 PM","87.906","52.847","68.590","","","","",""
"08/29/17 05:21:31 PM","87.906","53.874","69.152","","","","",""
"08/29/17 05:36:31 PM","87.906","54.450","69.463","","","","",""
"08/29/17 05:51:31 PM","87.906","54.034","69.240","","","","",""
"08/29/17 06:06:31 PM","87.906","54.578","69.534","","","","",""
"08/29/17 06:21:31 PM","87.906","53.617","69.013","","","","",""
"08/29/17 06:36:31 PM","87.906","54.642","69.568","","","","",""
"08/29/17 06:51:31 PM","87.906","54.130","69.291","","","","",""
"08/29/17 07:06:31 PM","87.906","54.514","69.499","","","","",""
"08/29/17 07:21:31 PM","87.906","54.578","69.534","","","","",""
"08/29/17 07:36:31 PM","87.906","55.152","69.840","","","","",""
"08/29/17 07:51:31 PM","87.906","55.440","69.993","","","","",""
"08/29/17 08:06:31 PM","87.906","55.758","70.162","","","","",""
"08/29/17 08:21:31 PM","87.951","56.207","70.439","","","","",""
"08/29/17 08:36:31 PM","87.906","55.758","70.162","","","","",""
"08/29/17 08:51:31 PM","87.906","56.045","70.311","","","","",""
"08/29/17 09:06:31 PM","87.906","56.076","70.329","","","","",""
"08/29/17 09:21:31 PM","87.906","56.076","70.329","","","","",""
"08/29/17 09:36:31 PM","87.906","55.885","70.228","","","","",""
"08/29/17 09:51:31 PM","87.906","56.172","70.378","","","","",""
"08/29/17 10:06:31 PM","87.906","56.204","70.396","","","","",""
"08/29/17 10:21:31 PM","87.906","56.299","70.444","","","","",""
"08/29/17 10:36:31 PM","87.906","56.649","70.626","","","","",""
"08/29/17 10:51:31 PM","87.906","56.299","70.444","","","","",""
"08/29/17 11:06:31 PM","87.906","56.172","70.378","","","","",""
"08/29/17 11:21:31 PM","87.906","56.172","70.378","","","","",""
"08/29/17 11:36:31 PM","87.906","56.299","70.444","","","","",""
"08/29/17 11:51:31 PM","87.906","56.839","70.725","","","","",""
"08/30/17 12:06:31 AM","87.906","56.712","70.660","","","","",""
"08/30/17 12:21:31 AM","87.906","56.617","70.610","","","","",""
"08/30/17 12:36:31 AM","87.906","56.934","70.776","","","","",""
"08/30/17 12:51:31 AM","87.906","57.125","70.873","","","","",""
"08/30/17 01:06:31 AM","87.906","57.695","71.166","","","","",""
"08/30/17 01:21:31 AM","87.906","56.680","70.644","","","","",""
"08/30/17 01:36:31 AM","87.906","57.156","70.891","","","","",""
"08/30/17 01:51:31 AM","87.906","56.871","70.743","","","","",""
"08/30/17 02:06:31 AM","87.906","56.871","70.743","","","","",""
"08/30/17 02:21:31 AM","87.906","57.220","70.923","","","","",""
"08/30/17 02:36:31 AM","87.906","56.998","70.808","","","","",""
"08/30/17 02:51:31 AM","87.906","57.695","71.166","","","","",""
"08/30/17 03:06:31 AM","87.906","56.903","70.759","","","","",""
"08/30/17 03:21:31 AM","87.906","57.537","71.085","","","","",""
"08/30/17 03:36:31 AM","87.906","56.744","70.677","","","","",""
"08/30/17 03:51:31 AM","87.906","57.315","70.972","","","","",""
"08/30/17 04:06:31 AM","87.861","56.835","70.682","","","","",""
"08/30/17 04:21:31 AM","87.906","57.980","71.312","","","","",""
"08/30/17 04:36:31 AM","87.906","57.790","71.215","","","","",""
"08/30/17 04:51:31 AM","87.906","57.631","71.134","","","","",""
"08/30/17 05:06:31 AM","87.906","56.966","70.792","","","","",""
"08/30/17 05:21:31 AM","87.906","57.029","70.824","","","","",""
"08/30/17 05:36:31 AM","87.906","57.631","71.134","","","","",""
"08/30/17 05:51:31 AM","87.906","57.441","71.037","","","","",""
"08/30/17 06:06:31 AM","87.906","57.537","71.085","","","","",""
"08/30/17 06:21:31 AM","87.951","56.906","70.803","","","","",""
"08/30/17 06:36:31 AM","87.906","57.125","70.873","","","","",""
"08/30/17 06:51:31 AM","87.906","57.600","71.118","","","","",""
"08/30/17 07:06:31 AM","87.906","58.390","71.521","","","","",""
"08/30/17 07:21:31 AM","87.861","57.501","71.024","","","","",""
"08/30/17 07:36:31 AM","87.906","57.790","71.215","","","","",""
"08/30/17 07:51:31 AM","87.906","57.378","71.004","","","","",""
"08/30/17 08:06:31 AM","87.906","57.505","71.069","","","","",""
"08/30/17 08:21:31 AM","87.906","57.505","71.069","","","","",""
"08/30/17 08:36:31 AM","87.906","57.631","71.134","","","","",""
"08/30/17 08:51:31 AM","87.906","57.695","71.166","","","","",""
"08/30/17 09:06:31 AM","87.861","58.102","71.332","","","","",""
"08/30/17 09:21:31 AM","87.906","58.011","71.328","","","","",""
"08/30/17 09:36:31 AM","87.906","57.885","71.263","","","","",""
"08/30/17 09:51:31 AM","87.906","57.758","71.199","","","","",""
"08/30/17 10:06:31 AM","87.906","57.568","71.101","","","","",""
"08/30/17 10:21:31 AM","87.861","57.944","71.251","","","","",""
"08/30/17 10:36:31 AM","87.861","57.976","71.267","","","","",""
"08/30/17 10:51:31 AM","87.861","57.944","71.251","","","","",""
"08/30/17 11:06:31 AM","87.586","52.083","67.870","","","","",""
"08/30/17 11:21:31 AM","87.861","54.478","69.436","","","","",""
"08/30/17 11:36:31 AM","87.906","55.694","70.128","","","","",""
"08/30/17 11:51:31 AM","87.906","56.585","70.594","","","","",""
"08/30/17 12:06:31 PM","87.906","57.315","70.972","","","","",""
"08/30/17 12:21:31 PM","87.906","57.125","70.873","","","","",""
"08/30/17 12:36:31 PM","87.951","57.255","70.984","","","","",""
"08/30/17 12:51:31 PM","87.951","57.667","71.195","","","","",""
"08/30/17 01:06:31 PM","87.906","57.695","71.166","","","","",""
"08/30/17 01:21:31 PM","87.906","57.537","71.085","","","","",""
"08/30/17 01:36:31 PM","87.906","57.695","71.166","","","","",""
"08/30/17 01:51:31 PM","87.951","57.350","71.033","","","","",""
"08/30/17 02:06:31 PM","87.951","57.952","71.341","","","","",""
"08/30/17 02:21:31 PM","87.906","57.948","71.296","","","","",""
"08/30/17 02:36:31 PM","87.906","53.104","68.733","","","","",""
"08/30/17 02:51:31 PM","87.906","54.098","69.274","","","","",""
"08/30/17 03:06:31 PM","87.951","55.730","70.189","","","","",""
"08/30/17 03:21:31 PM","87.541","51.629","67.573","","","","",""
"08/30/17 03:36:31 PM","87.769","54.375","69.298","","","","",""
"08/30/17 03:51:31 PM","87.723","56.189","70.218","","","","",""
"08/30/17 04:06:31 PM","87.678","56.281","70.223","","","","",""
"08/30/17 04:21:31 PM","87.678","56.947","70.569","","","","",""
"08/30/17 04:36:31 PM","87.723","57.458","70.875","","","","",""
"08/30/17 04:51:31 PM","87.723","57.521","70.907","","","","",""
"08/30/17 05:06:31 PM","87.586","53.593","68.704","","","","",""
"08/30/17 05:21:31 PM","87.723","55.966","70.101","","","","",""
"08/30/17 05:36:31 PM","87.678","57.233","70.716","","","","",""
"08/30/17 05:51:31 PM","87.723","57.806","71.053","","","","",""
"08/30/17 06:06:31 PM","87.723","58.564","71.438","","","","",""
"08/30/17 06:21:31 PM","87.633","55.736","69.895","","","","",""
"08/30/17 06:36:31 PM","87.633","56.912","70.509","","","","",""
"08/30/17 06:51:31 PM","87.678","58.213","71.217","","","","",""
"08/30/17 07:06:31 PM","87.678","57.961","71.089","","","","",""
"08/30/17 07:21:31 PM","87.267","51.963","67.510","","","","",""
"08/30/17 07:36:31 PM","87.678","54.847","69.465","","","","",""
"08/30/17 07:51:31 PM","87.723","57.141","70.713","","","","",""
"08/30/17 08:06:31 PM","87.769","57.620","71.001","","","","",""
"08/30/17 08:21:31 PM","87.769","58.347","71.371","","","","",""
"08/30/17 08:36:31 PM","87.769","57.778","71.082","","","","",""
"08/30/17 08:51:31 PM","87.769","58.474","71.434","","","","",""
"08/30/17 09:06:31 PM","87.769","59.073","71.737","","","","",""
"08/30/17 09:21:31 PM","87.769","59.073","71.737","","","","",""
"08/30/17 09:36:31 PM","87.769","59.041","71.721","","","","",""
"08/30/17 09:51:31 PM","87.723","58.974","71.643","","","","",""
"08/30/17 10:06:31 PM","87.769","59.167","71.784","","","","",""
"08/30/17 10:21:31 PM","87.769","59.230","71.814","","","","",""
"08/30/17 10:36:31 PM","87.723","59.289","71.802","","","","",""
"08/30/17 10:51:31 PM","87.723","58.848","71.580","","","","",""
"08/30/17 11:06:31 PM","87.723","59.289","71.802","","","","",""
"08/30/17 11:21:31 PM","87.723","58.596","71.454","","","","",""
"08/30/17 11:36:31 PM","87.723","58.722","71.517","","","","",""
"08/30/17 11:51:31 PM","87.723","59.226","71.771","","","","",""
"08/31/17 12:06:31 AM","87.769","59.388","71.893","","","","",""
"08/31/17 12:21:31 AM","87.769","59.104","71.751","","","","",""
"08/31/17 12:36:31 AM","87.769","59.293","71.847","","","","",""
"08/31/17 12:51:31 AM","87.769","59.797","72.097","","","","",""
"08/31/17 01:06:31 AM","87.769","59.734","72.066","","","","",""
"08/31/17 01:21:31 AM","87.769","60.142","72.268","","","","",""
"08/31/17 01:36:31 AM","87.769","60.236","72.315","","","","",""
"08/31/17 01:51:31 AM","87.769","61.114","72.743","","","","",""
"08/31/17 02:06:31 AM","87.769","62.270","73.301","","","","",""
"08/31/17 02:21:31 AM","87.769","62.675","73.494","","","","",""
"08/31/17 02:36:31 AM","87.769","63.110","73.701","","","","",""
"08/31/17 02:51:31 AM","87.769","63.794","74.023","","","","",""
"08/31/17 03:06:31 AM","87.769","63.514","73.891","","","","",""
"08/31/17 03:21:31 AM","87.769","63.328","73.803","","","","",""
"08/31/17 03:36:31 AM","87.769","63.483","73.877","","","","",""
"08/31/17 03:51:31 AM","87.769","62.862","73.584","","","","",""
"08/31/17 04:06:31 AM","87.769","63.110","73.701","","","","",""
"08/31/17 04:21:31 AM","87.769","62.768","73.539","","","","",""
"08/31/17 04:36:31 AM","87.769","63.079","73.686","","","","",""
"08/31/17 04:51:31 AM","87.769","62.955","73.627","","","","",""
"08/31/17 05:06:31 AM","87.769","62.893","73.598","","","","",""
"08/31/17 05:21:31 AM","87.769","63.328","73.803","","","","",""
"08/31/17 05:36:31 AM","87.769","63.359","73.818","","","","",""
"08/31/17 05:51:31 AM","87.769","63.701","73.978","","","","",""
"08/31/17 06:06:31 AM","87.769","63.825","74.037","","","","",""
"08/31/17 06:21:31 AM","87.769","63.421","73.846","","","","",""
"08/31/17 06:36:31 AM","87.769","64.011","74.124","","","","",""
"08/31/17 06:51:31 AM","87.769","63.514","73.891","","","","",""
"08/31/17 07:06:31 AM","87.769","63.918","74.080","","","","",""
"08/31/17 07:21:31 AM","87.769","63.794","74.023","","","","",""
"08/31/17 07:36:31 AM","87.769","63.297","73.789","","","","",""
"08/31/17 07:51:31 AM","87.769","64.352","74.282","","","","",""
"08/31/17 08:06:31 AM","87.723","64.409","74.266","","","","",""
"08/31/17 08:21:31 AM","87.769","64.321","74.268","","","","",""
"08/31/17 08:36:31 AM","87.723","64.347","74.237","","","","",""
"08/31/17 08:51:31 AM","87.723","64.038","74.093","","","","",""
"08/31/17 09:06:31 AM","87.769","63.483","73.877","","","","",""
"08/31/17 09:21:31 AM","87.769","63.576","73.920","","","","",""
"08/31/17 09:36:31 AM","87.769","63.856","74.052","","","","",""
"08/31/17 09:51:31 AM","87.769","63.483","73.877","","","","",""
"08/31/17 10:06:31 AM","87.769","63.732","73.994","","","","",""
"08/31/17 10:21:31 AM","87.769","63.359","73.818","","","","",""
"08/31/17 10:36:31 AM","87.039","57.781","70.401","","","","",""
"08/31/17 10:51:31 AM","87.449","59.455","71.627","","","","",""
"08/31/17 11:06:31 AM","87.586","57.985","71.017","","","","",""
"08/31/17 11:21:31 AM","87.541","56.270","70.090","","","","",""
"08/31/17 11:36:31 AM","87.678","58.182","71.202","","","","",""
"08/31/17 11:51:31 AM","87.723","60.044","72.176","","","","",""
"08/31/17 12:06:31 PM","87.723","60.765","72.531","","","","",""
"08/31/17 12:21:31 PM","87.723","61.516","72.896","","","","",""
"08/31/17 12:36:31 PM","87.723","61.735","73.000","","","","",""
"08/31/17 12:51:31 PM","87.769","62.550","73.434","","","","",""
"08/31/17 01:06:31 PM","87.769","62.519","73.420","","","","",""
"08/31/17 01:21:31 PM","87.814","62.274","73.346","","","","",""
"08/31/17 01:36:31 PM","87.769","62.114","73.225","","","","",""
"08/31/17 01:51:31 PM","87.769","62.363","73.346","","","","",""
"08/31/17 02:06:31 PM","87.723","62.484","73.360","","","","",""
"08/31/17 02:21:31 PM","87.769","62.270","73.301","","","","",""
"08/31/17 02:36:31 PM","87.723","63.137","73.670","","","","",""
"08/31/17 02:51:31 PM","87.769","63.048","73.672","","","","",""
"08/31/17 03:06:31 PM","87.769","63.079","73.686","","","","",""
"08/31/17 03:21:31 PM","87.723","63.200","73.699","","","","",""
"08/31/17 03:36:31 PM","87.723","62.857","73.539","","","","",""
"08/31/17 03:51:31 PM","87.723","63.541","73.861","","","","",""
"08/31/17 04:06:31 PM","87.769","63.204","73.746","","","","",""
"08/31/17 04:21:31 PM","87.723","62.951","73.582","","","","",""
"08/31/17 04:36:31 PM","87.723","62.951","73.582","","","","",""
"08/31/17 04:51:31 PM","87.723","63.044","73.627","","","","",""
"08/31/17 05:06:31 PM","87.723","62.795","73.508","","","","",""
"08/31/17 05:21:31 PM","87.723","62.733","73.479","","","","",""
"08/31/17 05:36:31 PM","87.769","63.297","73.789","","","","",""
"08/31/17 05:51:31 PM","87.723","63.510","73.846","","","","",""
"08/31/17 06:06:31 PM","87.723","63.386","73.787","","","","",""
"08/31/17 06:21:31 PM","87.723","63.231","73.715","","","","",""
"08/31/17 06:36:31 PM","87.723","63.727","73.947","","","","",""
"08/31/17 06:51:31 PM","87.723","64.719","74.410","","","","",""
"08/31/17 07:06:31 PM","87.723","63.603","73.890","","","","",""
"08/31/17 07:21:31 PM","87.723","63.665","73.918","","","","",""
"08/31/17 07:36:31 PM","87.723","63.821","73.992","","","","",""
"08/31/17 07:51:31 PM","87.723","63.883","74.021","","","","",""
"08/31/17 08:06:31 PM","87.723","63.603","73.890","","","","",""
"08/31/17 08:21:31 PM","87.723","63.448","73.818","","","","",""
"08/31/17 08:36:31 PM","87.723","63.789","73.978","","","","",""
"08/31/17 08:51:31 PM","87.678","63.444","73.773","","","","",""
"08/31/17 09:06:31 PM","87.723","63.510","73.846","","","","",""
"08/31/17 09:21:31 PM","87.723","63.852","74.007","","","","",""
"08/31/17 09:36:31 PM","87.723","63.665","73.918","","","","",""
"08/31/17 09:51:31 PM","87.678","63.661","73.873","","","","",""
"08/31/17 10:06:31 PM","87.723","63.758","73.963","","","","",""
"08/31/17 10:21:31 PM","87.723","63.479","73.832","","","","",""
"08/31/17 10:36:31 PM","87.723","63.572","73.875","","","","",""
"08/31/17 10:51:31 PM","87.723","63.293","73.744","","","","",""
"08/31/17 11:06:31 PM","87.678","63.444","73.773","","","","",""
"08/31/17 11:21:31 PM","87.678","63.413","73.756","","","","",""
"08/31/17 11:36:31 PM","87.723","64.038","74.093","","","","",""
"08/31/17 11:51:31 PM","87.723","63.789","73.978","","","","",""
"09/01/17 12:06:31 AM","87.678","63.475","73.787","","","","",""
"09/01/17 12:21:31 AM","87.678","63.785","73.933","","","","",""
"09/01/17 12:36:31 AM","87.678","63.444","73.773","","","","",""
"09/01/17 12:51:31 AM","87.678","63.444","73.773","","","","",""
"09/01/17 01:06:31 AM","87.678","64.033","74.048","","","","",""
"09/01/17 01:21:31 AM","87.678","64.281","74.163","","","","",""
"09/01/17 01:36:31 AM","87.678","64.405","74.221","","","","",""
"09/01/17 01:51:31 AM","87.678","63.878","73.976","","","","",""
"09/01/17 02:06:31 AM","87.678","64.033","74.048","","","","",""
"09/01/17 02:21:31 AM","87.678","64.095","74.077","","","","",""
"09/01/17 02:36:31 AM","87.678","64.064","74.062","","","","",""
